"tweet_text","topic"
"An invasion of Ukraine was not my preferred option, but I'm not going to dictate to Russia what to do in the face of two existential threats, NATO and Western backed Neo-Nazis in Ukraine.

Denazification had to happen one way or another.. but of course war is not the ideal. https://t.co/rOojJbecOB","warUKRU"
"@SamSanderson123 @bk5137 @justinamash Dude, are you for going to war with the nation with the world’s largest nuclear arsenal to protect the territorial integrity of Ukraine? Regardless of the idiotic occupation of Afghanistan, I think we can agree that this is vastly more foolish and consequential in its effects.","warUKRU"
"Biden believes Putin has decided to invade Ukraine,  tells Nato leaders. Who cares what the brain-dead president ""believes"". They ""believed"" there were WMD also. Stop the war bs! https://t.co/vQ3YBdfZYB","warUKRU"
"Ukraine ambassador says all-out war with Russia unlikely, smaller conflicts possible

CL Final 2022 is in beautifulll St Petersburg, btw...","warUKRU"
"@AndreasSteno Actually I was looking at Oil yesterday. I believe that in the case war erupts in Ukraine, Oil will plunge.","warUKRU"
"Nothing to worry about it’s just manipulation and show of #FJB balls he doesn’t have, RU will not attack Ukraine but it will tickle NATO and EU 🥚, Biden knows he lost an all fronts and scare war tactics is the best way to get out of the mess he created https://t.co/XJ79G8P7sm https://t.co/OlvoeTzROq","warUKRU"
"U.S. Details Costs of a Russian Invasion of Ukraine https://t.co/lU1l7R9UwI 

and arming insurgents in Ukraine who would conduct what would amount to a guerrilla war against a Russian military occupation, if it comes to that. https://t.co/kUD5WpzZe6","warUKRU"
"Well this is so important that it made the news today. Forget education, health, risk of war in Ukraine, the rise in the cost of living, and countless other serious issues…
#pathetic

https://t.co/jQTTvcRjwo","warUKRU"
"@iNSiG9FiX @igottehblues @AFP Okay, stands to reason that Russian citizens are guilty of war crimes as a result of Chechnia, Georgia, and Ukraine as well...by this line of reasoning as well?","warUKRU"
"Putin blaming the USA for the drum-beat of war; but, he failed to mention his 180,000 troops at the Ukraine border.","warUKRU"
"@JoeNBC This is the peace through strength I used to hear about. I am not pro war, but the end result of letting Ukraine be invaded is an open door for bad actors everywhere to take their shots too. Sanctions wont deter. Show of force will.","warUKRU"
"@NatashaBertrand @alexnazaryan He's right. We aren't the aggressors, and we've told Russia there WILL be consequences if they invade Ukraine. If we take military action against Russia, that's as good as a declaration of war. 

Reporters either need to think before they ask questions or learn how things work.","warUKRU"
"@WhiteHouse @POTUS So Ukraine does not want war with Russia.  It's a Gass ⛽ Nord 2 Stream pipeline.","warUKRU"
"@kilgore_g What’s kind of President who’ve a big failures of Military Withdrawal from Afghanistan and now trying to involved in Russia vs Ukraine war?? Really?? What’s a pity sad!! Don’t trust the fake news and listen to damn things they said .. it’s all BS ! Take a look on their actions!","warUKRU"
"@VeraVanHorne More proof that this phony crisis in Ukraine is all about enriching the US war armaments industry.","warUKRU"
"@sunrisingagain @kun_ougi @tho_Pirat Why?  Keep apologising for Putin's war.

If your buddy in the baseball cap had any balls he would be uploading that video in Russia, not Ukraine.","warUKRU"
"@SShadow8867 @Ukraine @MFA_Ukraine @DefenceU @UN_Ukraine God help those who help themselves!
❎Stop war in Ukraine","warUKRU"
"https://t.co/ptSkzQSPPK

But for all the posturing, Macron is not declaring war on Russia or mobilizing the French military in defence of the Ukraine.","warUKRU"
"President Trump did not flirt with war through weakness...
Our Nation misses him terribly...
Now with the tragedy that is Biden; our hearts must break for Ukraine. 💔

⚡️Ukraine pleads with Berlin to send ships and missiles to deter Russia https://t.co/qbRTNsoGbM via @MailOnline","warUKRU"
"Russia-Ukraine: McConnell warns of 'catastrophic' war, says Putin must pay steep price
https://t.co/aEmzmYeS2b","warUKRU"
"As #Russia-#Ukraine Tensions Rise, #US 'Stress Tests' New #NuclearWar Plan. Be it the #USA, #Russia or #China, M.A.D. (Mutually Assured Destruction) men are running the show. By definition, a nuclear war is un-winnable. #WWIII #Armageddon #Extinction  https://t.co/nclFUS1VWW","warUKRU"
"Russian Artists, Curator Pull Out of Venice Biennale Pavilion Amid War in Ukraine ""The Russian Pavilion will remain closed https://t.co/PBDGojFW3W","warUKRU"
"Ukraine War Seems Imminent After Front Line Shelling - U.S.
On Thursday, after pro-Moscow rebels and Ukrainian forces traded fire, U.S. President Joe Biden said there was every indication Russia planned to invade Ukraine.

Moscow has in return ejected the U.S. number two off https://t.co/SXZziH02ZL","warUKRU"
"Russia, the West &amp; global catastrophe: We are at “doom’s doorstep” warns Doomsday Clock

The world is on the edge of a looming global war following tensions between Russia, Ukraine and NATO

https://t.co/1j3c1dIvEa","warUKRU"
"@percoin8 @sumlenny On the surface this russian invasion on Ukraine looks like Ukraine-Russian war. But, it is not. This is essentially Nato-Russia war where poor ukrainians are merely used as Nato proxy. Everything opens up when one looks at war feom that perspective.
When the war started? 👇","warUKRU"
"@HeerJeet What if Russia starts a war in winter with Ukraine and countries that have signed defense agreements with Ukraine honored those agreements?","warUKRU"
"i’m confused is keir pro war in ukraine? https://t.co/UtXTxoSGbd","warUKRU"
"@beglan_michael @RussianEmbassy @RusMission_EU @RF_OSCE @natomission_ru @NATO @RusembUkraine @MFA_Ukraine @OSCE_SMM @RusEmbUSA Russia is a JOKE state that looks desperate. Your people hate living in fear and in poverty. Good luck with your russian revolution after this war fails.","warUKRU"
"@mx200394 @crackconnoisser @hasanthehun I also agree that Russian troops wont disappear on their own. BUT war should not be the definit outcome. Deploying foregin (especially american) forces in ukraine will just further escalate the situation. It is much more realistic to come to an agreement with the fuckers.","warUKRU"
"@rec777777 @andyjbrum69 @BBCNews 3 days ago, BBC interview James Heappey Armed Forces Minister, spent 10 mins talking about #partygate (yawn) &amp; mere seconds at end on Russian troops massing on Ukraine border &amp; threat of major war on European soil. Heappy actually asked for 10 more seconds to explain seriousness","warUKRU"
"So much has been said &amp; written by Americans who truly understand Europe &amp; complexities of war on how Ukraine can get wracked in posturing between NATO/US &amp; Russia and how we could end up in the new Cold War. That’s where we are now. 

The world of politics is a horrible place.","warUKRU"
"@HistoryVareck Do you think we should defend Ukraine if it means war with Russia?

I don’t think that’s a good reason to intervene. It won’t destroy our food supply or Europe’s. And even if it did, that would be Europe’s problem to solve or prevent, not ours.","warUKRU"
"The US media wants to play this as the “new Cold War.“  Our correspondent in Lviv, #Ukraine, Yuriy Kushnir, tells us it’s a religious ethnic conflict. https://t.co/dSbkCdiflR","warUKRU"
"Hunter had to get the $$ from somewhere....China? Ukraine? Speedy war may unravel the truth here Mr. Buden.","warUKRU"
"Russia's posturing, military escalation, and scheming to create a pretext for invading Ukraine remind me of the U.S. in the weeks before the U.S.-Mexico War in 1846-48, which involved annexation through conquest of a weaker neighbor for ideology-driven territorial gain. https://t.co/727ie7ASaK","warUKRU"
"Here’s a round-up of a day of diplomacy on both sides of the Atlantic &amp; on Putin’s threat of war if Ukraine were to ever join NATO or try to take back Crimea https://t.co/eztlZ6Tlrk","warUKRU"
"Will Putin start a nuclear war over Ukraine? https://t.co/8lZM7n6OiA via @YouTube","warUKRU"
"@Placeholder5_6 Really, it'd be more crazy to admit Ukraine to NATO without giving Putin lots of forewarning so he has a big chance to fall back before then, as article 5 would make it a world war really fast. And Putin's weapons of last resort would be a lot more appealing.","warUKRU"
"@sumlenny Greta Thunberg has been very clear with her environmental message. Russia's energy policy stands against everything she stands for. But she is activist to stop a disaster much greater than a war between Russia and Ukraine. Her task is not to remind of this kind of RU stupidity.","warUKRU"
"@Nozrati @CNBCJulianna Cold war? Again? No. Ukraine chooses to defend itself against invasion. How is that the US's fault?","warUKRU"
"@lookner Next time, the West is supposed to stop being hypocritical and asking the open question to Russia. What countries do you want to take? Ukraine, Moldova, and Central Asia. And it's all over.
Russia take these countries and no war.","warUKRU"
"In effect, Putin’s #Russia has declared war against the #Ukrainian people by deploying his fascist army into #Ukraine 🇺🇦 😩

cc @SecBlinken @NATO @jensstoltenberg @MFA_Ukraine @StateDept @USNATO

 https://t.co/6XBLo04bEd","warUKRU"
"@ScienceEnjoyer @Breaking911 I don’t think 3,000 Americans in Poland will prevent a war in Ukraine.","warUKRU"
"@ChrisStigall According to George on ABC Sunday morning 75pct said the economy sucks and 71pct said that we need to stay out of the Russia Ukraine war.","warUKRU"
"Not only Russia is preparing for war: why are Poland and Hungary gathering troops on the borders of Ukraine
https://t.co/hLI6mOltXF","warUKRU"
"@james_acton32 NOTHING. It would be political malpractice not to stroke the nuclear dicks in public. It means he's losing and admitting that Russia is AT WAR over Ukraine and leaning on the West to push Zelensky to accept peace. It's posturing and Putin the bully is just trying to cow us.","warUKRU"
"US Green Lights Ukraine Proxy War Against Russia- The authorizing of more US missile supplies to Ukraine at this critical juncture indicates Washington’s agenda of starting a war against Russia
 https://t.co/nmcMdTid4y","warUKRU"
"@daglartaslarov1 @cuttttttttttie @TeamKhabib Good for you brother but I’m won’t stand with Ukraine I wish the war stops, but I’m not supporting them, that’s my choice, that’s just me I’ve seen fukd up shit happen in real life that has scared me hurt me, but i hope peace come not war 👍🏽","warUKRU"
"@MrStache9 I think we are moving towards war. Covid narrative ending. Lots of rumblings and military “training” exercises. Just wondering if it will be Ukraine or Taiwan.","warUKRU"
"@xolilet01 Absolutely my leader. Even this war instigation between Ukraine - Russia is their making. They thrive through chaos and wars. Thank God they don't have access to nuclear warheads buttons. Those evil reptiles are capable of pressing.","warUKRU"
"Ukraine ready to take decisions to end war at new four-way summit: president https://t.co/btfkBVh4DP https://t.co/tFLGA7FoUF","warUKRU"
"🇷🇺: damn, buckwheat is getting more expensive 

🇺🇸: you’re starting the war in Ukraine! Look look them Russians start the war! 

🇷🇺: also when’s the new Fast &amp; Furious out?

🇺🇸: STOP THIS TERRIBLE WAR!","warUKRU"
"@GirkinGirkin If you have friends and family members currently in Ukraine, Poland, Iraq and Persian Gulf , Please tell them to go back home. Third World War is going to be messy.","warUKRU"
"if y'all told me josh kiszka would read every word i've ever said about him unless i stopped world war three this whole russia/ukraine crisis would be solved in two days tops","warUKRU"
"This is unacceptable behavior. This is just Putin's war and he alone must be responsible for this. Do not blame the Russian people for this.  🇺🇦 ❤️ 🇷🇺 🕯️ 🙏

#UkraineInvasion #PutinsWar #putin #Ukraine

https://t.co/VsI8YzhoBz","warUKRU"
"@ModratM @apmassaro3 This is not in the Minsk agreements. Firstly, Crimea itself will start a war with Ukraine, if only not to return. Secondly, the eastern regions are already part of Ukraine.","warUKRU"
"The war isn't in Ukraine or in your lungs.

It's in your head.

There is a worldwide battle for your mind. 

I'd suggest you turn everything off, and own it.

#Psyop #UkraineRussiaWar #COVID19","warUKRU"
"""Ukraine’s president says talk of war is dangerous, as U.S. repeats warnings to Russia."" by BY MICHAEL SCHWIRTZ, ANDREW E. KRAMER, SHASHANK BENGALI AND MARC SANTORA via NYT New York Times https://t.co/QCGPezaqkf","warUKRU"
"Remember when the very same corporate media/pundits/politicians who are now saber rattling &amp; thirsty for war in Ukraine ridiculed Romney for saying Russia was a threat?

Pepperidge Farm remembers that as well. https://t.co/r5klUA8PFC","warUKRU"
"@GamerBiceps Ya and he’s sayin we’re ready for war in Ukraine like mf I’m not tryna get drafted I’m only 15","warUKRU"
"@EyesLover @Wizarab10 Exactly.
 Just as the case of Russia - Ukraine war, men from 18 - 60  most stay behind and fight while children and women are to migrate. The funny thing is i didn't see any Feminist fighting for equality there","warUKRU"
"@ggreenwald Sadly I estimate there's a 60%+ chance we deploy troops to Ukraine or Taiwan in next 6 months. The left needs a ""unifier"" for the country  - They wrongly calculate war to be that unifier","warUKRU"
"The Biden Administration wants us to believe that war in the Ukraine is just around the corner.

Of course, to show that he is extremely worried about one he announced that he was taking a last-minute trip to Delaware.😂
https://t.co/iac2aiRmsU","warUKRU"
"https://t.co/Q3XJu2t2O5 Example of What this war is about... Russia vs Ukraine
The fish is - Ukraine people
Frog is - Nazis living there , even if they aren't Active Fascist (Yet) ...","warUKRU"
"@TheRickWilson In the wake of a Russian attack that could kill thousands of civilians in Ukraine, @TuckerCarlson is actively undermining the US administration's attempts to prevent a war.
If that's not treason, I don't know what is.","warUKRU"
"@mfa_russia @rusembassynl @RusEmbUSA @RussiaUN @MFA_Ukraine @natomission_ru @RusEmbEst @StateDept @RusembUkraine @RF_OSCE Your special operation is a war in which you’re troops are committing genocide and war crimes. Don’t worry Europe takes notice.","warUKRU"
"@Keck553 If he starts a war in Ukraine, those who are sent to fight must have voted for biden","warUKRU"
"@chipfranklin So, where is the best place to send money for the Ukraine war effort?","warUKRU"
"The U.S. and NATO should acknowledge that Ukraine is not suitable for membership in the alliance, writes @DanDePetris.

""Pretending otherwise merely increases the chance of a war erupting—one that was entirely avoidable."" https://t.co/TtfzJVsWjD","warUKRU"
"@realGregKarnes With woke-ass Milley Vanilley in charge with his pink thong panties in a bunch at the helm in the Pentagon, no real surprise.   But, people died and still are. 🤬🤬🤬  I am afraid to see what will be the end result of this WH fluff war mongering about Ukraine. ✝️🙏✝️","warUKRU"
"@MikeRoids Trump won on the basis of war weary Biden didn’t 
His aim was for a greater US. Impact 
Opposite of trump so why abandon Ukraine an ally","warUKRU"
"This is an extremely rational and standard anti-war take. 

Ukraine itself faults the United States for escalating the conflict closer to war. They insist that invasion is not imminent while the US government and media keep pushing towards war. 

Disgusting liberals are outraged. https://t.co/QF9GHzUp6y","warUKRU"
"Russian president warns that escalation over Ukraine could lead to nuclear war https://t.co/CWXx12ilwx","warUKRU"
"What are the diplomatic options to avert war in Ukraine? | DW News https://t.co/avDGqtbl0I via @YouTube","warUKRU"
"@SShadow8867 @dinkytown13 @KarimHuss_ @Nashid12353890 @IraqiNationali1 @a_darkcorner @Throw_away900 @AFP The current president of Ukraine asked these people to leave their land and threatened them with war otherwise.","warUKRU"
"What nato war drum? No nato aligned nation has announced any intend to intervene with some actively sabotaging Ukraine (germany) https://t.co/4yoAgRlGyA","warUKRU"
"@StocksCryptos8 @PeterSweden7 Russia is not even close to going to war with Finland 😂 or even Ukraine. This is just US/UK prop for their domestic audience.","warUKRU"
"@adrianpetriw @RussianEmbassyC @mfa_russia We can see that by your profile. As a Canadian, you're an embarrassment to us. Ukraine is not an innocent victim, and it's the US and UK which are trying to create a war between Ukraine and Russia.

https://t.co/vhucpMMKSK","warUKRU"
"President Putin seems more worried about NATO attempting to take back #Crimea

Looks like fear is the dominant emotion on all sides. if this goes on there may be a real risk of accidentally starting a war

#Ukraine #russia #UnitedStates https://t.co/2dZaiXvwAd","warUKRU"
"Ukraine: Cold War stereotypes and competing narratives | Media | Al Jazeera https://t.co/KXOe7da1vN","warUKRU"
"@TFandgren @rondeaulivia The alternative thousands of dead and wounded American soldiers, trillions of dollars flushed down the toilet, and potential escalation to nuclear war.

Proponents of intervention have a high bar to clear in explaining how Ukraine is worth it.","warUKRU"
"@rustyxfawkes Russia wont invade.  Biden admin is stirring the pot.  Democrats want a war.  Even ukraine is saying biden admin intelligence is wrong and that putin is not inavding.  Every other day the biden admin alleged today is the day and it never happens","warUKRU"
"@Artemisapphire @JustsomeguyJohn @ThatchGer1 @latelordchatham I would agree. But we did make the commitment and, for reasons well summed up by @JustsomeguyJohn, we failed to follow through. Putin will now be allowed to take most or all of Ukraine and looks hard at Estonia. We won't go to war there either.","warUKRU"
"@vinnyhc002 @bennyjohnson Figured covering up Biden/Obama connections to Ukraine to be main reason Biden and the complex are so hot-and-heavy on war in Ukraine.","warUKRU"
"@szasjoni oh,its not a great situation here in bosnia either there's a lot of tensions and so much russian and chinese influence at the moment, if russia ukraine war breaks out i bet it would be felt all over the europe especially in the russia bordering countries and the western balkans","warUKRU"
"So Putin thinks sanctions amount to a declaration of war!! What does he think invading Ukraine is?","warUKRU"
"@Reuters ""...this guy is selling a war with Russia really hard. His friend Victoria Nuland overthrows countries for sport and Ukraine was one of her gigs.

She is back and so is war with Russia.

Yea Democrats!

Warmongering Democrats.

Imperialists for Oligarchs.""

(Nazis Included)","warUKRU"
"@REB1303 @ArthurCleroux @barnes_law to join NATO. Hopefully Putin isn’t completely insane, comes to his senses and withdraws from Ukraine immediately. I hate war.","warUKRU"
"@LawofFojo Wants: free shipping oil thru Ukraine, Vatican &amp; NATO stay out of Ukraine, orthodox christian hierarchy aligned w/Moscow’s, ethnic Russians allowed separation (only because it reduces Ukraine political power). I don’t think he wants a protracted occupying war in Kiev/Ukraine","warUKRU"
"Hey @JackPosobiec just what is Biden/Clinton/Obama trying to hide in Ukraine with this war threat? What did they do over there that they are afraid Putin would find out if Russia retakes the country?","warUKRU"
"UPCOMING EVENT | Challenges to the Post-Cold War Order: Russia, Ukraine, and Kazakhstan w/ @OxanaShevel, @CNA_org's Dmitry Gorenburg, fmr LA Times Moscow correspondent Carol Williams, and @UWJSIS's Scott Radnitz. February 1 at 11:30am PST on Zoom. Register https://t.co/RqjBDDtC7J https://t.co/awLh7UWmNa","warUKRU"
"JAKE11 62-4134 RC-135 59 yr old cold-war relic, repurposed tanker (now surveillance flight) on another day of expensive, polluting, pointless provocations and support for #UK arms shipments to #Ukraine to perpetuate the civil war

https://t.co/OIAeQsU0Gn

IMG 3 = taxpayers costs https://t.co/PhNP8SaYbZ","warUKRU"
"Dear full time job crypto hackers,  kindly donate the all stolen crypto to @Ukraine so they can defend agains a psychopath and stop this WAR . Just turn your hacking actions into salvation. Now is the moment for you to shine. #bitcoin #ukraine #togetherwithukraine","warUKRU"
"Portman is a hypocrite when he says the Ukraine situation is about ""freedom.""  Common war cry from chicken hawks.","warUKRU"
"Russia and Ukraine may end up in war
There is nothing Biden can do after the fact
But if he thinks our USA people should risk their lives and be involved ,he will find out just how wrong he is
He never attempted peace talks to broker a deal

That should have been Step#1","warUKRU"
"Top Russian tennis stars speak out against war in #Ukraine

https://t.co/ifmToQT1OH","warUKRU"
"@canmarrai I think Moscow is doing this for both domestic and international audience. The Kremlin wants to cover all angles, cross the 't's and dot the 'i's before it moves on Ukraine. Sooner or later, we will have war. Time is on Russia's side but it cannot wait forever.","warUKRU"
"@Serpico741 @AnneNotation @benandjerrys You definitely are confused. Russia already invaded Ukraine once and now they are preparing to do it again. For some reason supporting Ukraine is fanning the flames of war. B&amp;J logic I guess…","warUKRU"
"@CassFarrell She’s saying Ukraine is not worth defending as Russia prepares for a potential war of aggression. Those opposed to an immoral, senseless war like this are encouraging the world to do everything they can to deter Russia from waging war.","warUKRU"
"we're possibly risking a proxy war so that Ukraine is not fucking absorbed into a nation that it desperately wants to avoid","warUKRU"
"Why aren't more ppl talking about this? This man is fully gonna invade Ukraine at the risk of starting a world war and we over here more concerned with Rihanna. https://t.co/kgzlA6vOGx","warUKRU"
"Is this part of the Biden-Harris strategic plan to combat energy costs as a result of Russia and Ukraine going to war? https://t.co/Au5YIM2SVi","warUKRU"
"An exiled leader of the Bashkir national liberation movement (banned in Russia)  has called on Bashkir people to decline to participate on #Russia's war on Ukraine. The territory of the so-called ""Russian Federation"" is home to nearly 200 indigenous peoples...1/ https://t.co/3QLWyWAK9G","warUKRU"
"Really glad Biden is president with a ground war looming in the Ukraine. If Trump was still in office, I bet Putin would have tricked/blackmailed/bribed Trump to help invade from the West.","warUKRU"
"Dont ever forget that Hunter Biden and The Biden Family made deals with Ukraine while the Democratic party was trying to impeach Trump.

Now we are on the Verge of War with Russia over Ukraine.

Wtf? 

Do you people want war? 

WAR IS COMING","warUKRU"
"Vital pointers to the potential course of a conflict in Ukraine, from one of the world’s foremost experts on the Russian way of war. https://t.co/E5OeWOrafb","warUKRU"
"@JustinTrudeau What about the natives that have been asking for clean drinking water ? When are you going to help your own country? I understand Ukraine is needing weapons for war , but Canada should be first on your list.","warUKRU"
"@vanillatary I don’t want war, I just want to annex Ukraine","warUKRU"
"From what you have seen, how do you think the Ukraine-Russia war is going?","warUKRU"
"Just woke up. So @BorisJohnson is now escalating the #Ukraine issue to the brink of war to turn attention away from his partying. We need de-escalation and communication now. Who the fcuk let this lad in charge of a nuclear power
@jeremycorbyn @Keir_Starmer @EUCouncil https://t.co/kEdP7jcO9u","warUKRU"
"@NGrossman81 @JonahDispatch Lol.  First rule…Stop believing the war propaganda that Russia is threatening to invade Ukraine.  The US sells a new illegal war every 5-10 years.

Second…If Putin wants Ukraine, why didn’t Russia invade while Putin’s puppet(Donald Trump) was in the WH?","warUKRU"
"@fOrGiVeNcHy ""Lethal weapons Tulsi"" was also a huge supporter of training &amp; arming fascist Ukraine's war on Donbass. She even sucked Poroshenko off on the House floor. She's a fucking fascist through &amp; through.","warUKRU"
"@tete4jim @taekooksdog well if the war in Ukraine really happens there’s a big chance Serbia will start sh*t in Kosovo","warUKRU"
"U.S. Orders 3,000 Troops to Bolster European Allies in Russia-Ukraine Crisis - The Wall Street Journal. Putin is pulling us into a war. Apparently the Democratic Party doesn’t see it. The intelligence agency’s does.  https://t.co/vdrlKGOumw","warUKRU"
"@mchooyah So... Russia threatening to invade our ally Ukraine is the Biden Administration pushing war with Russia?
You love Putin almost as much as your dad does.","warUKRU"
"@bashycrypto @David_Tracey @StealthQE4 Until 6am tomorrow when there will be statements saying a peace meeting between Ukraine and Russia is immanent! Market will open flat big boys will sell to retail as FOMO kicks in…then they will say “oops, we were wrong…war is imminent”","warUKRU"
"I’m not willing to live through a pandemic AND a world war. Russia and Ukraine are just gonna have to use their words like grown ups. https://t.co/xXAUyFFuml","warUKRU"
"@Susan29191404 @DLoweryAU @droverdriver61 If the world does nothing, Ukraine will have a war that they will lose. I think collectively we need to do more to make sure that war doesn't happen.","warUKRU"
"@BitcoinMagazine @KremlinRussia_E Meanwhile the tenant of the white house is creating a nonsense war against Russia,trying to fix Ukraine's problems when he can't even fix his own at home.
What ashamed taxpayers money wasted to kill people while there are people homeless and hungry.
The poorest rating in history.","warUKRU"
"After Destroying American Economy, Joe Biden Now Destroying The European Economy. Zelensky Says Ukraine Lost Almost $500 Million to Biden War Hype: ‘We Don’t Need This Panic’ https://t.co/9BUNnuPDTO","warUKRU"
"@PippaCrerar It’s simple: the UK, US, France and Germany must trigger Article 5 and we must all go to war with Russia. We cannot let our fellow Ukraine brothers and sisters fight alone; they’re part of Europe, we’re part of them. I demand the Prime Minister to declare war on Putin immediately","warUKRU"
"Just a reminder that @POTUS botched Afghanistan, will be doing the same in Ukraine. Except he's likely going to drag us into a war with Russia. One that not a single democRat would be honorable enough to fight. Be happy. You pathetic weaklings writing checks you can't cash.","warUKRU"
"@JDRucker Its all a fake narrative about Ukraine.There will be no war and and Biden will brag he stopped it.","warUKRU"
"Ukraine and the Threat of Nuclear War

Why do we fail to consider the danger?

By Ira Helfand

https://t.co/J7v69gpCOq","warUKRU"
"@realTuckFrumper And yet not one word about stopping it. Russia is invading Ukraine. Time to refocus Biden to the war happening in our country.","warUKRU"
"@Patrick27835875 @UkrWarReport Do you really think it boils down to one individual sitting at a desk for the last 2 years?  Oh come on!  Educate yourself on trade policy for the last 4 decades!  Educate yourself on the inflation problem in the US, the federal reserve actions since 2007, and the $30trill. Debt","warUKRU"
"U.S., Allies Fight Information War With Russia to Deter Ukraine Invasion https://t.co/kg2kahjlJK","warUKRU"
"The support offered to Ukraine over a looming Russian invasion serves Boris Johnson’s own interests – rather than the country in Vladimir Putin’s sights

As Britain Slashes Aid to Ukraine, is Johnson Using the Threat of War as a Cover For his Own Scandals? https://t.co/TAdR9W35rC","warUKRU"
"@AngieSkys Russia has no intention of invading Ukraine, and the U.S. dogs of war know this; however, if the barking continues to long, a military response will be directed to where command decisions are being made. (They are not being made in Ukraine...)","warUKRU"
"China considers Russia an important ally, but it does not mean Beijing will be “thrilled” with a war in Ukraine, say experts 
https://t.co/FhoUgK7SdO","warUKRU"
"@NATO Putin is at WAR
He is not playing a sport, there are no Queensbury Rules
He is pulverizing Ukraine 
He is mocking your cowardice

A hero helps the weak when they are being beaten to DEATH.
A HERO steps in, ends the fight, pushes Putin out

A coward says not OUR fight","warUKRU"
"Govts do not war except when excessive production faces shortages.
#Ukraine is neither supply nor shortage.
And so, #Putin's revenge is far from #wars:
There will be no #oil cutoff to any buyer incl. EU. 
But, Ukraine's future will be like #Ireland's past. https://t.co/3h0xkeizdF","warUKRU"
"@lndian_Bronson So the thing in ukraine is going to end in nuclear war?","warUKRU"
"#Ukraine's question today: ""How many more of your children will it take - this war that is not yours?"" https://t.co/0UhterQvOh","warUKRU"
"While Putin wages war on Ukraine, the UK's ecosystem rots with Russian money https://t.co/XnqIDVMvnc","warUKRU"
"@UkrWarReport The rounds are defect damaged due to moisture or have insufficient powder to work effectively or maybe just poor quality control","warUKRU"
"Operation false bull flag 🏴‍☠️. Russia is going to invade Ukraine. The market is likely to correct severely in an international war. $SPY $DJIA $NASDAQ ️ https://t.co/Y9rgX1M46r","warUKRU"
"⚡Everyone who'd support going to war with Russia or China over Ukraine or Taiwan should be regarded with the same revulsion and social rejection as child molesters.

The US/NATO Orchestration of the 2014 Maidan Coup in Ukraine
 https://t.co/mTYfikMGw5
https://t.co/JfhGCiW9Y5","warUKRU"
"War Sucks. Prayers to the people and the brave warriors defending Ukraine! https://t.co/9XcrDvtNzN","warUKRU"
"@glm1st @CNN I asked who u r because u came across like an authority when you said “that’s fine by me.” Ukraine has been receiving weapons from the UK “only to defend themselves” not to initiate war. It’s so unclear what Ukraine really wants. It seems to me they should be direct.","warUKRU"
"Perhaps the Russo-Ukraine war will end up like the Russo-Japanese war….think about it Putin","warUKRU"
"@CUllyanov According to Ukrainian data, Ukraine lost: 4 mln+ in battle; 4 mln+ civilians (of whom 1.5 mln Jews); 1.5 mln prisoners of war died; 2.4 mln ppl sent to Germany, of whom 0.4-0.45 mln also died. So, altogether, Ukraine had 10 mln+ casualties in WWII.","warUKRU"
"From The Economist Espresso: Stepping back from war over Ukraine

https://t.co/gmZ5YLjlPd","warUKRU"
"Is Russia going to war with Ukraine on Wednesday?","warUKRU"
"A Russian invasion of Ukraine would be an epic disaster for all of Europe. The United States should pursue all diplomatic avenues to prevent war. That said, Russia cannot be allowed to overrun an emerging democratic nation. I'm praying for a peaceful and just resolution.","warUKRU"
"Ukraine and the Threat of Nuclear War https://t.co/uofbi324MN","warUKRU"
"@satansfjant @Rrawrshack like I doubt Putin will accept say a 10 year freeze on Ukraine joining NATO, it’s not about NATO, and frankly the DSA IR geniuses and others have read too much Cold War Chomsky and other lefty stuff.

No bad thing in itself but you cannot map 20th c. geopolitics straight to 2022.","warUKRU"
"Staff of the Russian TV channel “The Rain” quit during a live stream. Said “no war” and then played “swan lake” ballet video just like they did on all tv channels when the USSR suddenly collapsed)

#UkraineRussianWar #Ukraine #UkraineWar #StopPutin https://t.co/ZA2G7VuwyO","warUKRU"
"@GoofysConcern @PStormhuntress @nanenab333x2 @CFBGod69 @UkrWarReport Professional dad in the USA? 
You in a nuclear bunker with your kids? 
Russia has the kit to turn American cities into ashes. Hypersonics coming over the South Pole the US hasn't defences to. Nuclear subs sat off the East Coast.
All land you couldn't find on a map?
Yeah right.","warUKRU"
"@APHClarkson You think the Russian public want a war? The optics of fighting Ukraine and a lot of Western powers is one thing and mot all that popular, but if the Kremlin propaganda machine starts spinning against resisting German expansionism that changes the game","warUKRU"
"Skousen rebukes Ron Paul/Tucker re: Russia vs Ukraine neutrality:

“What he’s missing is Russia’s overall plan to take back the former Soviet states and eventually wage nuclear war on the US, in alliance with China.”

pdf: https://t.co/nY85vNDC6Z

audio: https://t.co/Joq7sfUhXK https://t.co/cuJewH0fNq","warUKRU"
"this strategy sure seems familiar... 

 who cares about inflation? don't you know we are about to go to war in the Ukraine. https://t.co/XgcD5qDvws","warUKRU"
"The Prophecies of THE LORD are unfolding in a shocking manner! #UkraineRussiaCrisis #Ukraine #NATO

JANUARY 11, 2021 PROPHECY OF A TERRITORIAL DISPUTE COMING TO THE EARTH https://t.co/tltuWHy2mE

JULY 31, 2021 PROPHECY OF A HISTORIC WAR COMING TO THE EARTH https://t.co/U1Lw2ozLzu https://t.co/TvqQiSebK7","warUKRU"
