"tweet_text","topic"
"You’re not even American lmao enjoy cosplaying as a MAGA weirdo Too bad he lost the election and is on im…","Imp"
"RT Democrats to reveal evidence against Trump that ‘nobody has seen before’ during his trial","Imp"
"RT In the main however the Trump brief is a strikingly stupid and sloppy piece of work written in a tone of belligerent name…","Imp"
"RT Today is one of the most humiliating days of Donald Trump‘s miserable life I’m loving it","Imp"
"Your defenses of Trump are hollow cynical and desperate The blood Trump’s mob spilled that day w…","Imp"
"If Trump didn’t want anyone to stop your objections then why did he tell everyone at his rally to walk…","Imp"
"RT I personally believe that trump himself prevented the National Guard from responding immediately to the calls for help d…","Imp"
"RT To be fair they did spend four years doing everything Trump wanted to avoid a mean tweet so mean tweets are obviou…","Imp"
"RT Palm Beach officials discuss banning Trump from MaraLago resort","Imp"
"RT When the mob reached the Capitol and overwhelmed the security Trump was reportedly ""delighted"" and DID NOTHING for hour…","Imp"
"RT 🚨 🚨 MUST READ 🚨 🚨 The Democrats 75 Impeachment Lies","Imp"
"RT The cuddly George W Bush who paints pictures of dogs and Jay Leno is a war criminal He doesn't deserve an inch of rehabil…","Imp"
"Agree","Imp"
"Who are you referring to And to be clear Trump has already been impeached (again the question is w…","Imp"
"RT Kinzinger in oped calls on GOP senators to convict Trump in impeachment trial","Imp"
"RT reacts to the impeachment trial “It’s unconstitutional We should be focused on getting vaccines in people…","Imp"
"RT Exactly Check the apricot autocrat's old Twitter feed","Imp"
"Impeachment for her fire her","Imp"
"RT ICYMI BREAKING President Trump requests use of Airforce One if forced to appear in Congress ""If they want to impeach me…","Imp"
"We also allow the media to lie day in and day out I'm so sick of the lying news media I stopped watching them…","Imp"
"RT White House interpreter gets ‘canceled’ by MSM for supporting President Trump OANN","Imp"
"RT Watch this DC Metro Police Officer Michael Fanone recounts the terror of January 6th America needs to hear from the p…","Imp"
"RT The things we have to explain","Imp"
"Impeachment trial Impeachment trial Perfect cover for what Biden and his ghoul cronies will shove through soon enough","Imp"
"RT ""It's pretty clear that Marjorie Taylor Greene is the face of the Republican Party The Republican Party is Donald Trum…","Imp"
"RT Today’s headlines 1 “Senate Republicans Upset amp Bothered By A Female Nominee’s Tweets” 2 “Senate Republicans Not Up…","Imp"
"The last nine months the Democrat party has been fighting Trump the entire time wher…","Imp"
"Never thought I would say this Thank you Paul Boyer","Imp"
"RT Glenn Greenwald is a clearinghouse for rightwing disinformation Questions about Russia's attack on our election infrastr…","Imp"
"Why is the legislative branch many of whom are not even lawyers deciding constitutiona…","Imp"
"This is absolutely true amp We know which Senators u leashed this travesty *CoughSenatorCollinsCough* So the trai…","Imp"
"🐿 While Donald J Trump Jr is at the million mark in Telegram please bear in mind that Gab is a veteran survivor of…","Imp"
"RT Joe Biden claims he broke his campaign promise of bipartisanship because he did not have time for negotiations And yet…","Imp"
"They can't deal with covid even if they weren't wasting their time with impeachment","Imp"
"RT Joe Biden claims he broke his campaign promise of bipartisanship because he did not have time for negotiations And yet…","Imp"
"RT It’s not just Donald John Trump on trial So is every Republican Senator who advanced the Big Lie and accelerated the…","Imp"
"RT Notice that the German government offered this deal (paid by the German tax payer without consulting the German parliam…","Imp"
"RT Former President Trump offered to deploy 10000 NationalGuard troops in WashingtonDC prior to Jan 6 the day of the USC…","Imp"
"RT Do you believe the senate should vote to convict Donald Trump ","Imp"
"The Republicans are going to argue that they don't want witnesses please don't agree to that What was…","Imp"
"RT IMPEACHMENT SPOILER ALERT Trump won't be convicted (again and Democrats have wasted millions of taxpayer dollars (a…","Imp"
"RT Marjorie TaylorGreene tries to absolve Republicans for Capitol Hill siege but only proves their guilt","Imp"
"I would have liked to see this go before a military tribunal and the installation of the many gen…","Imp"
"RT Strap in for the False Equivalence tour w/all the BLM Maxine Waters Said Antifa Was There BS NONE OF THAT WAS…","Imp"
"Same way it would in a criminal or civil proceeding Donald Trump is not…","Imp"
"RT I would like to say something that I held in for four years out of respect for the office of the presidency F*CK TRUMP…","Imp"
"RT The United States Capitol was invaded and desecrated The Senate impeachment trial of Donald Trump is about truth and acco…","Imp"
"RT Glad to see set a new tone w/ El Salvador Pres Bukele The days of tolerating his attacks on the RuleOfLaw ended…","Imp"
"RT Our country’s frontline workers put their lives and health at risk to keep our country safe We must give them the compen…","Imp"
"RT 3 ways to recognize a Black political SELLOUT 1 They ignore/oppose Reparations exclusively 4 Black Americans (DOAS…","Imp"
"RT If this were a secret ballot Trump’s conviction would be close to unanimous For the sake of the preservation of Democracy…","Imp"
"RT Senate Majority Leader Chuck Schumer says the Senate will be able to simultaneously run the Trump impeachment trial and focus on p…","Imp"
"RT This is the second Trump impeachment trial where there’s no crime no witness and no evidence","Imp"
"RT Here's why I am trying so hard to help with convicting Trump I was partly responsible in helping get elected in 2016 s…","Imp"
"RT Tocqueville worried impeachment was too weak because it could ONLY debar from office not criminally punish ""[Impeachment]…","Imp"
"if you don't convict trump you are telling everyone it's okay to commit crimes and suffer no consequenc…","Imp"
"RT 1 year ago this week He knew And downplayed it publicly February 7 2020 In a *private* taped interview Trump told…","Imp"
"RT Don’t count on it Republicans in Congress are pretty much the same Mitt Liz Marco Susan C Mitch The list is…","Imp"
"After ‘s stint as Trump’s ridiculous press secretary how the he…","Imp"
"RT Bin Laden didn't fly the planes But he was responsible Charles Manson didn't kill anyone But he was responsible Hi…","Imp"
"RT BOOM sent poor MTG into a tailspin by finding a video about 1/6 she didn't want anyone to see tuesdaymotivatio…","Imp"
"Maria Please get better and HOPEFULLY Trump won't be able to slither 🐍 his way out of this","Imp"
"Perfect preImpeachment Trial zen","Imp"
"RT Why does Cory Booker keep coming up in these things First he was going to be in charge of filling the suburbs with unde…","Imp"
"RT Almost twice as many people are dying from COVID every day under Joe Biden as they did under President Trump And the medi…","Imp"
"RT It's worth recalling that Trump himself believes a former president can be impeached","Imp"
"Trump would only have someone take it for him Speaking of IQ tests your score is p…","Imp"
"RT you will need to ask the Republicans in the Senate that question as they are the ones holding up the che…","Imp"
"In a 33 page reply to Trump this morning the House managers said that he has “no good defense of his incitement of…","Imp"
"RT Trump lied Americans died","Imp"
"RT Y’all are awfully happy that a Trump supporter won his 7th ringduring Black History Month","Imp"
"RT Scripture tells us that in the power of the tongue is life and death Trump is clearly guilty of speaking into existence t…","Imp"
"RT Perhaps the best evidence of intent is Trump's conduct after he learned of the riot A witness that he was as reported…","Imp"
"RT 📺 TV ALERT Ranking Member will be discussing the Senate impeachment trial on Fox Business with","Imp"
"RT The Justice Department as soon as Tuesday is expected to ask US attorneys appointed by Trump to submit their resignat…","Imp"
"RT When is this Corrupt Bastard going to be Investigated Corrupt Georgia Secretary of State Raffensperger Launches Invest…","Imp"
"RT The Senate only has jurisdiction to impeach a sitting president So they either need to certify Trump as the current presi…","Imp"
"RT Who else thinks the vote to convict Trump in the Senate should be done by secret ballot ","Imp"
"RT Stephen Colbert Jason Miller claims Trump is happier now that he is off social media That makes seven billion of us","Imp"
"""They would be better advised to focus on why Americans stormed the Capitol to begin with and why 74 million voter…","Imp"
"RT Eager to start a postpresidency life that'll likely include speeches overseas amp rallies targeting rivals Trump didn…","Imp"
"Trump lawyers just said he was horrified by insurrection amp acted pro…","Imp"
"Trump Senate impeachment trial gives 'we the people' our day in court even if he walks via","Imp"
"RT SEN TIM SCOTT Donald Trump is ‘Simply Not Guilty’ of Inciting an Insurrection at the Capitol","Imp"
"RT Trump knew in advance that the Capitol building would be breached That's why he had no reaction to it for hours even as t…","Imp"
"Marjorie TaylorGreene tries to absolve Republicans for Capitol Hill siege but only proves their guilt via…","Imp"
"RT Massive GOP gerrymandering after 2010 the 2013 gutting of the Voting Rights Act Trump’s 2016 Electoral College win t…","Imp"
"RT I don’t know who needs to hear this but trump is guilty","Imp"
"RT House Dem leaders agree to 1400 checks for individuals making lt75k couples lt150k Thank you","Imp"
"RT Sign the petition below to help support my Bill that would designate US Highway 27 “President Donald J Trump Highway…","Imp"
"It is LIKELY that as the pressure mounts in the coming 2 weeks (maybe longer the POLLING against Trump moves furth…","Imp"
"RT The failure to convict Trump during his first impeachment trial gave us a deadly insurrection at the capitol building A sec…","Imp"
"RT Trump’s guilty Do you agree with me","Imp"
"RT This is what happens when someone’s every fiber is so consumed with politics and Trump that they lose their mind A Trump…","Imp"
"RT to recap— Trump is a genius but you can't see his grades Trump is rich but you can't see his tax returns Trump is heal…","Imp"
"RT The case against Donald J Trump is Open and Shut He committed the single worst Crime against Democracy in our Nation’s his…","Imp"
"RT Senate Republicans have once again decided to defend Trump and not defend the Constitution","Imp"
"RT It's likely that there aren't enough Senate votes to convict Trump in his ImpeachmentTrial But it's still vital to democr…","Imp"
"So I guess she'll be wanting a list of the backers of FB amp Twitter too then And I guess they along with Parler…","Imp"
"Absolutely and to think some I've heard people say the impeachment will be great entertainment to which I think th…","Imp"
"RT Incredible","Imp"
"HANNITY Dems Addicted to TrumpImpeachment Fantasy ‘Like a Drug’","Imp"
"RT Will the Democrats use the opportunity of the Senate Trial to destroy the GOP big lie that's the modernday Jim Crow eff…","Imp"
"RT Wait Republicans care about tweets all of the sudden Republicans have read tweets all of the sudden Imagine that","Imp"
"Whataboutism about China and now disregard for context is so hilar…","Imp"
"RT Rep Adam Kinzinger Urges Fellow Republicans To Convict Trump Says Future Of Party Depends On It DemVoice1 DemCast ONEV…","Imp"
"RT Fiden and his administration should face impeachment","Imp"
"RT Trump’s guilty Do you agree with me","Imp"
"Democrats “peaceful protest” 👇","Imp"
"RT Personally I think this GQP is the same Party they have always been Trump just lowere…","Imp"
"RT White House interpreter gets ‘canceled’ by MSM for supporting President Trump OANN","Imp"
"RT Who else thinks the vote to convict Trump in the Senate should be done by secret ballot ","Imp"
"RT The fact that Republicans don’t run on school choice blows my mind That’s something everyone supports except affluent w…","Imp"
"i wanna say i have high hopes for this impeachment trial but i fucking don't based on the last one","Imp"
"RT Primary coming up for this joker","Imp"
"RT Trump’s guilty Do you agree with me","Imp"
"RT Livetweet thread coming up around 1PM ET here","Imp"
"RT Two things to keep in mind as the impeachment trial begins 1 McConnell could have tried Trump while he was president…","Imp"
"I made it to the third sentence Aren’t these the same people who are supposed to be “saving” our chil…","Imp"
"VoteToConvict Trump","Imp"
"When I tell y’all that I HATE Donald Trump and wish the worst on him I am not kidding","Imp"
"proof","Imp"
"I like her a lot but I don’t see anybody emerging with nuts like Trump","Imp"
"To be fair there is a lot of kickback and republicans are trying to shor…","Imp"
"RT Impeachment managers take on Donald Trump's First Amendment defense in a reply memo Accepting that would mean a pres…","Imp"
"RT Senate Republicans right now Tweeting that Ted Cruz is an asshole is serious breach of decorum unbecoming of a gover…","Imp"
"RT The President has the power to slash our national student debt from 17 trillion to 700 billion with a signature","Imp"
"RT Here's why I am trying so hard to help with convicting Trump I was partly responsible in helping get elected in 2016 s…","Imp"
"RT She had been sworn in and it a congress person She needs to be held accountable for her rhetoric","Imp"
"There are a few kinds of people in this world who make no sense at all Trump Supporter Amber Heard Supporter and…","Imp"
"RT DOJ asks Trumpera US attorneys to resign","Imp"
"RT If the Jan6 organizers were Trump supporters then why did they attack us while we were objecting to electoral college vote…","Imp"
"RT Any Senator who ultimately votes to acquit will have to take the risk that even more decisive evidence will emerge later show…","Imp"
"RT People voted for Obama because of his skin color People voted for Trump because he made and kept Promises amp put us first…","Imp"
"RT No you're wrong Telling rallygoers to ""PEACEFULLY and PATRIOTICALLY make their voices heard"" is NOT inciting vio…","Imp"
"More for to arrest","Imp"
"RT 8 The media spent 2018 insisting Trump would somehow magically pardon his way to victory The media spent 2019 insisting…","Imp"
"I'm watching the movie I'm not watching the impeachment I don't feel good The tombstone I may not go to the…","Imp"
"RT Sweats and","Imp"
"RT House Democrats demand Parler reveal list of backers | The Post Millennial","Imp"
"RT I read a story how a man at a sporting event encouraged the crowd to create a disturbance He was given 2 years in jail…","Imp"
"RT This Impeachment of Donald Trump should be look at as an “insurance policy” just in case the Democrats aren’t able to tilt…","Imp"
"RT Great news for overworked reporters","Imp"
"Poll Most Americans Have Little Interest in Senate Democrats' Impeachment Trial of Private Citizen Donald Trump vi…","Imp"
"RT Neera Tanden should’ve just incited an insurrection on Twitter Republicans would’ve voted for her no doubt","Imp"
"RT It’s not just Donald John Trump on trial So is every Republican Senator who advanced the Big Lie and accelerated the…","Imp"
"RT According to Democrats If Trump calls for a march in Washington DC and some exalted people enter the Capitol then he…","Imp"
"RT ""A former Marine accused of beating an officer with a hockeystick had joined armed militiamen in a protest organized by Mich R…","Imp"
"RT I love the smell of impeachment trials in the morning","Imp"
"RT We can look at the argument makes here from a different more institutional standpoint What took place on Ja…","Imp"
"RT This is not about free speech On Jan 6 Washington DC was like a crowded movie theater Trump ran in and yelled “F…","Imp"
"So now ""fortify"" is the new buzzword the democrats are using for all the hijinks they want to do for tilting the el…","Imp"
"RT Trump is guilty We all saw it with our own eyes He incited an insurrection against the gov't he had sworn to protect…","Imp"
"RT ""One former federal prosecutor told CNN it's clear the state can make a case against Trump [and that] the Georgia statute t…","Imp"
"We know that the Dems/Libs and mainstream media have had a hardon for Trump since before he was e…","Imp"
"The thing about radicals is the Democrats only want radical right arrested The radical left should be…","Imp"
"RT The debate Democrats should be having is how much *more* we should be helping people this year not how much less","Imp"
"RT BREAKING The office of Georgia's secretary of state just started an investigation into Trump's phone call to Brad Raf…","Imp"
"RT Let’s be frank To date the most significant act to hold Trump accountable for his deadly criminal incitement is his…","Imp"
"RT Vote for Democrats to protect American workers","Imp"
"RT If Trump had nothing to do with inciting the insurrection then why was Trump not rushed away to a secure location once…","Imp"
"Will inciting real coups and enabling openair slave markets in Libya count I feel like Republic…","Imp"
"RT Unless there’s a miracle expect Republicans to be Profiles in Cowardice They’d rather support a Lie and a Criminal then u…","Imp"
"RT Impeachment Managers ""Trump only increases his own responsibility by pointing to indications that some of the attackers…","Imp"
"RT Democrats are literally using impeachment to discipline speech they don't like That is a dangerous precedent to set fo…","Imp"
"RT Preet Bharara became a resistance hero over this and a regular on CNN","Imp"
"I guess a racist would recognize a racist yo…","Imp"
"Republicans will be confronted with graphic scenes of violence during the Jan 6 Capitol in…","Imp"
"RT Senators take an oath to defend the Constitution As jurors they pledge to be impartial I talked to scholar","Imp"
"RT ""I never incited violence"" “If you see anybody from that cabinet in a restaurant department store at…","Imp"
"RT Do YOU think 'Republicans' of the GQP need their eyes examined via","Imp"
"RT BOOM sent poor MTG into a tailspin by finding a video about 1/6 she didn't want anyone to see tuesdaymotivatio…","Imp"
"RT Read the fourpage impeachment article against Donald Trump House Democrats cite specific language from his speech on Jan 6…","Imp"
"The GOP is Trumps party President Trump changed the party for the good Outnumbered","Imp"
"RT If you voted Democrat simply because your Union told you to I get it You were voting with your pocketbook in hand H…","Imp"
"RT Serena Williams won the Australian Open while pregnant","Imp"
"RT The only thing President Trump has ever incited is success patriotism and love of country","Imp"
"RT BREAKING President Trump requests use of Airforce One if forced to appear in Congress ""If they want to impeach me as Presid…","Imp"
"RT Violence is now standard procedure for the QPublican party","Imp"
"RT This is such an important point that I don't see made a lot It seems like the Senate's jurisdiction is triggered by the…","Imp"
"RT The Biden Administration needs your input on the Trump Administration's proposal to permanently fund religious organiz…","Imp"
"RT Impeachment managers take on Donald Trump's First Amendment defense in a reply memo Accepting that would mean a pres…","Imp"
"RT BREAKING US House of Representatives Files Reply to Former President Trump’s Impeachment Trial Brief","Imp"
"RT Jim Jordan will say or do anything to get Trump off the hook He's already talking about running him for Presid…","Imp"
"Trump's attorneys are coming to the Senate today to declare that the Constitution has no means of self…","Imp"
"RT Marjorie Taylor Greene says ""get ready to fight for America tomorrow"" the day before the attack while in front of the US Capi…","Imp"
"RT If Republicans don’t convict Donald Trump he will haunt the GOP for the next decade","Imp"
"","Imp"
"RT I voted twice to impeach Donald Trump Today his Senate trial begins It’s on our senators to put their obligation to…","Imp"
"RT ""A former Marine accused of beating an officer with a hockeystick had joined armed militiamen in a protest organized by Mich R…","Imp"
"RT 🚨 🚨 MUST READ 🚨 🚨 The Democrats 75 Impeachment Lies","Imp"
"RT Marjorie Taylor Greene says ""get ready to fight for America tomorrow"" the day before the attack while in front of the US Capi…","Imp"
"RT Tell you want her to SaveAmerica and vote to convict Donald J Trump for incitement of insurrection Call…","Imp"
"RT Also that Tanden spread one of the most toxic conspiracy theories undermining Faith in Our Sacred Democracy that Hillar…","Imp"
"RT Charles Flynn the brother of Mike Flynn was selected for promotion by Trump Joe B…","Imp"
"They use corporations and the state to silence or oppress anyone who opposes them By d…","Imp"
"RT DOJ to ask Trumpappointed US attorneys to resign","Imp"
"RT If the Jan6 organizers were Trump supporters then why did they attack us while we were objecting to electoral college vote…","Imp"
"RT It’s not just Donald John Trump on trial So is every Republican Senator who advanced the Big Lie and accelerated the…","Imp"
"RT So this is the real goal of impeaching a former president now a private citizen ""they’re going to exact as much pain as…","Imp"
"RT It's worth recalling that Trump himself believes a former president can be impeached","Imp"
"RT After McCarthy said Trump bore some responsibility for the riot he traveled to his private club where he sought acces…","Imp"
"RT Donald John Trump is guilty","Imp"
"RT Why do any Republicans even WANT Trump to be able to run again Don't they want their OWN shot at getting in and fucking…","Imp"
"RT Hearing that we will be seeing this tweet from during the Trump team presentation","Imp"
"RT Tell you want him to SaveAmerica and vote to convict Donald J Trump for incitement of insurrection Ca…","Imp"
"Adam is a RINO and more importantly a TRAITOR","Imp"
"RT The second impeachment trial of Donald J Trump is underway Watch now","Imp"
"RT Stephen Colbert Jason Miller claims Trump is happier now that he is off social media That makes seven billion of us","Imp"
"RT Breaking US House of Representatives Files Reply to Former President Trump’s Impeachment Trial Brief [via","Imp"
"PBS doc this is Trump's playbook","Imp"
"So exactly where were you trying to push the roll out of the vaccine beginning the day after President…","Imp"
"RT NYT ‘Its Own Domestic Army’ How the GOP Allied Itself With Militants","Imp"
"RT Trump knew in advance that the Capitol building would be breached That's why he had no reaction to it for hours even as t…","Imp"
"Liz Cheney speaks about Trump's guilt via","Imp"
"RT These nine House Democrats will prosecute Donald Trump when the former president's second impeachment trial begins today","Imp"
"RT People voted for Obama because of his skin color People voted for Trump because he made and kept Promises amp put us first…","Imp"
"Justice Department drops lawsuit against Melania Trump's exaide via","Imp"
"RT I don’t know who needs to hear this but trump is guilty","Imp"
"RT DERSHOWITZ ATTEMPTED TO FREE NOTORIOUS CHILD SEX TRAFFICKER/GOP OPERATIVE GEORGE NADER IN FINAL DAYS OF TRUMP ADMINISTRATI…","Imp"
"RT Democrats have incited more violence than all of Trumps supporters combined","Imp"
"RT Donald John Trump is guilty","Imp"
"NOT SENDING THEIR BEST Experts Trump Lawyers’ Impeachment Brief Filled With ‘Falsehoods’ ‘FlatOut Misrepresentat…","Imp"
"She just said it’s very unlikely that trump supporters planned it But she didn’t say it’…","Imp"
"RT Tell you want him to SaveAmerica and vote to convict Donald J Trump for incitement of insurrection Ca…","Imp"
"Democrats’ Minimum Wage Increase Would Kill 14 Million Jobs Congressional Budget Office Finds | The Daily Caller","Imp"
"RT So the GOP is okay with 19 trillion in Trump tax breaks but not 19 trillion to help millions struggling","Imp"
"You’re really comparing a speech th…","Imp"
"(3 Impeachment is not just about removal it is about disqualification accountability and deterrence the latte…","Imp"
"Congress is investigating reports that Trump representatives held discussions with Parler about him taking a 40% ow…","Imp"
"RT It pisses me off when I see Republicans talk about election in 2024 WHAT ABOUT THE RIGGED ELECTION on Nov 3 2020😡…","Imp"
"Ah yes that well known constitutional law expert Debra Messing I'm embarrassed for these celebrities don't they…","Imp"
"QAnon Thinks Trump’s Impeachment Actually Means He’s Still President via","Imp"
"RT Palm Beach officials are considering a bid by Trump's MaraLago neighbors to evict him from the resort SmartNews","Imp"
"RT 15 million Americans are behind on rental payments What are Democrats focused on Impeaching former President Donal…","Imp"
"RT I’m under no illusion that 17 Republican senators will show the courage to convict But make no mistake about it the GOP se…","Imp"
"RT Serena Williams won the Australian Open while pregnant","Imp"
"RT In case you missed it the WHO has officially confirmed that they are the international media arm of the CCP Joe Biden…","Imp"
"RT There is no debate Donald Trump committed the single worst Presidential Crime in US history He led a deadly attack to over…","Imp"
"RT Dear Senate Republicans This is it Your last chance to vote country over Trump—this impeachment trial Accountability b…","Imp"
"RT FUN FACT Trump was impeached while he was in office The trial was delayed by the GOP till when he was out of office mak…","Imp"
"RT The debate Democrats should be having is how much *more* we should be helping people this year not how much less","Imp"
"RT Democrats are literally using impeachment to discipline speech they don't like That is a dangerous precedent to set fo…","Imp"
"RT Biden Appointee Neera Tanden Spread the Conspiracy That Russian Hackers Changed Hillary's 2016 Votes to Trump","Imp"
"RT Impeachment 2 Haven’t we seen enough","Imp"
"RT TRUMP LAWYERS It's unconstitutional to impeach a former president TRUMP","Imp"
"RT To the cables and others who are broadcasting / streaming the impeachment trial just show itdon’t have your anchors and anal…","Imp"
"RT Trump lied Americans died","Imp"
"RT Make no mistake Trump is to blame for the murderous Jan 6th attack on our country If the lets him get away with i…","Imp"
"RT ''HCQ is now Being Recommended by the American Journal of Medicine for the treatment of COVID'' Remember Who Told You First i…","Imp"
"Look at the games the played and lost in many instances with purposeful intent The has used US/us and l…","Imp"
"RT TRUMP LAWYERS It's unconstitutional to impeach a former president TRUMP","Imp"
"WATCH LIVE | The second impeachment of Donald Trump","Imp"
"RT So want to have a Senate trial today for a former President should be worried He used the CI…","Imp"
"RT Is anyone keep a thread of these It has to be dozens of powerful Democrats by now","Imp"
"RT Would love to know what has made in the past two years but she refuses to disclose her personal finances to…","Imp"
"Democrats MUST stand together ACCOUNTABILITY NOW","Imp"
"RT The fact the Capitol attack was planned doesn’t clear trump if he helped plan it","Imp"
"RT Fro what I understand senate has to power to censure trump And barr him from holding office ever Without conviction they…","Imp"
"RT ‼️Peter Navarro “By the last yr of the [Trump] Administration Bill Barr was really working against this administration…","Imp"
"If there is no election fraud if lines weren't that bad and people liked voting by mail or early then what exact…","Imp"
"Yes it is a fact Because of the way Mi conducted it’s…","Imp"
"RT Tipping Point – Time Details ‘Shadow Campaign’ Against Trump With Dennis Prager","Imp"
"RT Chuck Schumer says the Senate will accommodate the request made by one of Trump’s lawyers David Schoen who says won’t work…","Imp"
"RT Trump paid taxes in china so whats your point","Imp"
"Show me where Trump ordered people to physically st…","Imp"
"After all the fabrication and lies from the democratic party and making deals to testify against trump after they w…","Imp"
"RT The President has the power to slash our national student debt from 17 trillion to 700 billion with a signature","Imp"
"RT The left in the US are full steam ahead with their purge of anything connected to President Trump amp in the UK we have a jump…","Imp"
"RT 1 yr ago said at the end of 1st Trial that unless you convict Trump will be emboldened he has no morals a…","Imp"
"RT FUN FACT Trump was impeached while he was in office The trial was delayed by the GOP till when he was out of office mak…","Imp"
"They are trying to impeach Trump even tho he is out of office Do you think they should","Imp"
"RT The left's unbridled hate against Trump voters belies all intelligence logic amp morality And yet WE continue to be ki…","Imp"
"Second Trump impeachment begins via HE IS GUILTY","Imp"
"RT Most Senate GOP will gaslight They don’t wanna focus on merits of impeachment They know on substance it’s a solid case…","Imp"
"RT Want to circle back to President Trump YES YES YES 👇🏽 👇🏽 👇🏽","Imp"
"RT Dear Senate Republicans This is it Your last chance to vote country over Trump—this impeachment trial Accountability b…","Imp"
"RT We are all gonna be watching the Impeachment trial this week Our kids are watching our grandkids are watching Will the…","Imp"
"DJT was impeached while still president this is the trial part because Republicans refused to act b4 he left off…","Imp"
"RT “The First Amendment protects our democratic system — but it does not protect a President who incites his supporters to impe…","Imp"
"RT Since Trump is no longer president the main question at stake in his trial is whether he should be barred from holding futu…","Imp"
"That would mean expelling and prospecting all Democrats whose corruption and attacks ove…","Imp"
"RT Stephen Colbert Jason Miller claims Trump is happier now that he is off social media That makes seven billion of us","Imp"
"RT Marjorie Taylor Greene says ""get ready to fight for America tomorrow"" the day before the attack while in front of the US Capi…","Imp"
"impeachment she tweeted it was trump supporters","Imp"
"Instead of Lifting Trump’s Tariffs Biden Is Imposing More of Them – What did you libertarians who agit…","Imp"
"Yeah you dumb ass Democrats just want to waste some more taxpayers money","Imp"
"Believe what you will But I find it impossible to believe that the sites I posted have n…","Imp"
"This is driving me mad how can one say impeachment is not constitutional How can someone make a vote on that basi…","Imp"
"Donald Trump's contempt for John Bolton is one of the few things he got right","Imp"
"RT Matt I thought you were quitting to be an impeachment lawyer What happened 🤷‍♀️","Imp"
"RT Will retract their claims Sicknick was “murdered” since no evidence backs that accu…","Imp"
"So far contorting well examples Mean tweets disqualify from OMB dire…","Imp"
"RT The CBO's analysis finds that Biden amp Dems' plan to raise minimum wage to 15 would kill 14 million American jobs deepen…","Imp"
"RT The United States Capitol was invaded and desecrated The Senate impeachment trial of Donald Trump is about truth and acco…","Imp"
"RT Trying to find the part of the constitution where “because I hate him” is grounds for impeachment","Imp"
"Trump missed a big opportunity there😂","Imp"
"You mean why did Georgia open up an investigation into Trump…","Imp"
"RT At White House a year ago this week Trump staged a “celebration” after dodging Senate conviction ""We went through hell…","Imp"
"RT If you think Trump is guilty and you live in the USA retweet this If you think Trump is guilty and you live outside…","Imp"
"RT LOL Debra Messing has decided that Trump’s legal team has “no leg to stand on” saying that their arguments are “bogus…","Imp"
"""The President's defense team is going to argue that a number of groups at Trump's Jan 6 rally had bee…","Imp"
"RT Something tells me that Trump’s lawyers won’t use all 16 hours of their time to put on their “case” during the impeachment…","Imp"
"RT Convict Trump SaveAmerica","Imp"
"RT If the Jan6 organizers were Trump supporters then why did they attack us while we were objecting to electoral college vote…","Imp"
"RT Why are Republicans so terrified of having witnesses at the trial I mean we're ALL witnesses","Imp"
"Republicans everywhere are trying hard to do just that","Imp"
"RT This video is from 1/5 Tell me again how she is fit to be in the House at all","Imp"
"RT To be clear impeachment has *zero* impact on whether a person can be charged criminally afterwards","Imp"
"Decisions Do I watch the preliminary impeachment Trumpublican babble –– or do I rewatch 🎥 AClockworkOrange on Ho…","Imp"
"Pls apply the same nitpicking for trump’s statements You’ll be left with nothing to badger him with","Imp"
"RT It's funny The same crooked shit they were hunting for in Hillary's emails that they wanted to lock her up for is the…","Imp"
"RT LIVE Impeachment trial against former President Trump","Imp"
"RT Trump lied Americans died","Imp"
"RT I don’t know who needs to hear this but trump is guilty","Imp"
"RT I’m really enjoying the hypocrisy of watching Senators who claimed to never see any of Trump’s — the then President of t…","Imp"
"Republicans in Congress have doubled down on Trump's attempted coup here's why we can't tolerate that","Imp"
"Prosecutors bring cases not knowing if they will win or lose Republicans argue it is unconstitutional to hold an i…","Imp"
"Imagine if Trump had done half of what Salmond accuses Sturgeon of conspiring to do","Imp"
"RT This isn't a promo for the show This is a twominute video that neatly summarizes the seditious conspiracy we're going to h…","Imp"
"RT BREAKING UNBELIEVABLE The Trumploving fanatic tried to rewrite history but ended up digging herself deeper in the h…","Imp"
"The Senate Impeachment trial","Imp"
"RT The Jan6 organizers were Trump supporters They attacked the Capitol to stop the Electoral College certification amp interrup…","Imp"
"RT There is no debate Donald Trump committed the single worst Presidential Crime in US history He led a deadly attack to over…","Imp"
"RT After hearing that President Biden didn't plan to host the Super Bowl victors until after the pandemic ends President Trump invi…","Imp"
"RT The failure to convict Trump during his first impeachment trial gave us a deadly insurrection at the capitol building A sec…","Imp"
"RT ElSisi did his best fence mending at the 11th hour of Trump’s presidency against Ethiopia unityforethiopia","Imp"
"RT This is such an important point that I don't see made a lot It seems like the Senate's jurisdiction is triggered by the…","Imp"
"They are crazy","Imp"
"RT If the Jan6 organizers were Trump supporters then why did they attack us while we were objecting to electoral college vote…","Imp"
"RT The once proud Grand Old Party who made a CROOK President leave is now the GOVERNMENT OF Pootin Pootin's BITCHES st…","Imp"
"What Trump did with his Terrorists was not a game It was an insurrection punishable by law WRITTEN in the Co…","Imp"
"RT trump should have been impeached for that Raffensperger phone call when he was looking for 11780 votes That was enough…","Imp"
"RT Had Trump had this creepy old man exchange with a nurse there’d be sexism panels on CNN and every Blue Check in America…","Imp"
