"tweet_text","topic"
"I tested positive for  COVID - 19  & yes I did recover!#PleaseStayHome  #AllLivesMatter","covid"
"# Coronavirus   lockdown : #Dubai  could be headed for another debt crisis https://www. cnbc.com/2020/04/24/cor onavirus-lockdown-dubai-could-be-headed-for-another-debt-crisis.html   …","covid"
"11/ Those of us living with chronic conditions have been forced to advocate for ourselves, to hone our research skills, to winnow and thresh info and figure things out.

#COVID19  #ChronicIllness  #InvisibleIllness","covid"
"Thursday10a MitchellTalks #FacebookLive  @okblood  CEO Dr. John Armitage, M.D., explains new #Oklahoma  weapons against  #COVID19  such as #CP  and the coming #AntibodyTest . @GovStitt  @LtGovPinnell  #OKleg  #oklaed  #COVID19Pandemic  #StayHome   https:// bit.ly/3c4i3hQ   pic.twitter.com/wXWAunPpBs","covid"
"So, states should open, then governors should open their individual states when they see fit, then it's a bad idea for Georgia to even though the governor wants to open-- but maybe it's okay if Georgians shoot up bleach. 
Am I caught up on the president's* #COVID19  safety plan?","covid"
"Good stuff. Glad to know that the president studied up on responsible protocols for combating a public health emergency. #COVID19  #COVIDー19  #CoronaVirusUpdate  #Corona  #TrumpIsAnIdiot  #TrumpVirus  #trump https:// twitter.com/Politidope/sta tus/1235415582931066880   …","covid"
"# COVID19  has shown the disparities in access to care. Now is the time to redouble our commitment to comprehensive #healthcare  reform #mapoli  #RiseUpForHealing2020   @MassGovernor  @GBinterfaith pic.twitter.com/MyWju89LgV","covid"
"Watching #iHeartConcertonFOX    #Covid _ 19  #coronavirus  #CoronavirusUSA","covid"
"3 people in @worcesterpublic  are currently being tester for #COVID19 . Schools associated are North High and Chandler Magnet. @Specnews1worc","covid"
"Now that the WHO has classified the  #Covid19  virus as a  pandemic , you’ll need to make changes to your day-to-day activities to avoid infection. Here’s 9 things you can do to take to help you avoid catching the virus.  https://www. cbs17.com/community/heal th/coronavirus/best-ways-to-help-stop-the-spread-of-covid-19/   …","covid"
"Hey @Camila_Cabello  you need to sign these fucking cds.   We ordered them over FOUR MONTHS ago and WE KNOW yo ass ain't busy right now #coronavirus  #shitisgettingreal https:// twitter.com/adovrelena/sta tus/1245719934791036928   …","covid"
"A first—Maestro Hannu Lintu takes the stage and *elbow bumps* the Concertmaster.
@BostonSymphony  
 #coronavirus  – at  Symphony Hall","covid"
"We are also in a  pandemic . Small children understand the gravity. Unfortunately grown men do not.  https:// twitter.com/AshaRangappa_/ status/1243938724146282496   …","covid"
"ND Gov. Burgum exec. order expands worker’s compensation coverage to 80K first responders and healthcare workers who are now eligible for benefits if they contract  COVID - 19  or are quarantined. Details:  http://www. governor.nd.gov/news/burgum-ex tends-workers-compensation-first-responders-health-workers-who-contract-covid-19   … https:// twitter.com/DougBurgum/sta tus/1242962764949225480   …","covid"
"Bashar al-Assad, President of Syria poisons his people with chemical gas and we go crazy (understandably), we need to put that same energy towards the Chinese people who have wiped out thousands of their people with this  coronavirus","covid"
"I need @GovRonDeSantis  to admit that Florida is about to be a hotbed for #COVID19  because he refused to close the beaches and that he is just as bad a Gov as Trump is a Pres","covid"
"Unpopular opinion: various levels of government in Mexico seem to be handling the  coronavirus  crisis well. CDMX mayor says our city of over 9 million has only 21 cases and those potentially exposed are isolated. Hope my faith is well placed!  https:// twitter.com/GobCDMX/status /1240070952072830976   …","covid"
"@ cnnbrk  we have @GovernorVA  working on that poverty problem right now. He says have them stay inside apartments and wait for  CORONAVIRUS  to knock on the door.  https:// apple.news/A--VtHtGKRd2bN cEx5TD0iA   …","covid"
"“He could shoot a man on 5th Ave. and his supporters would still vote for him” sounded crazy.
How does “he could ignore a  pandemic  for 6 weeks and his supporters would still vote for him” sound?","covid"
"Johns Hopkins live  COVID - 19  world map.  https:// gisanddata.maps.arcgis.com/apps/opsdashbo ard/index.html#/bda7594740fd40299423467b48e9ecf6   … pic.twitter.com/q5RcPl5Je2","covid"
"Listen.... our own network has the  coronavirus , we can’t even login to anything. We don’t want to get sick either. Do the right thing here and follow big bro’s suit @Otterbein https:// twitter.com/11W/status/123 7207544638181383   …","covid"
"Happy Easter from my Peeps! #PennysFirstEaster  #MatchingShirts  #QuarantineLife   pic.twitter.com/HIhN6YEhJ3","covid"
"HE'S A PIECE OF SHIT!  
#Covid19  
#Covid _ 19  
#donaldtrump  
#StayHome  
#CoronaVirus  
#StayAtHome  
@realDonaldTrump 
#CoronaVirusPandemic pic.twitter.com/Wbeo91nSgF","covid"
"Wow NBA season suspended. Fuck #coronavirus","covid"
"I think a lot of media outlets are just trying to figure out what is best for their reporting as they go. I think it was @mcdiana  who had the brilliant idea during our meeting Monday to start our live blog of  coronavirus  coverage.","covid"
"everytime i see  coronavirus  on my timeline  pic.twitter.com/aTwdlWOCgG","covid"
"# socialdistancing  #reallife  #pokemongo  #peanutsstatue  #hunting  #revisit  #please  #excuse  the #greenbay  #hoodie  #inlaws  are from #wisconsin  #staysafe  #washyourhands  #mnsnoopy  #mysaintpaul  #onlyinmn @Candyland the store  https://www. instagram.com/p/B98FBZlFFVx/ ?igshid=l61o81ii9da4   …","covid"
"Thank you @Youth_Ottawa  for providing this opportunity... It is important especially in the current  COVID - 19  world - PS we have lots of talented students like Megan #HireStudents https:// twitter.com/Youth_Ottawa/s tatus/1250106282989805575   …","covid"
"It’s this precious early morning walks with your dog that makes you feel human again. #COVID19  #human  #walkyourdog","covid"
"Just did 24 hours of preventive measures for 2 different vets hospitals, 2 different human hospitals and a factory for  Coronavirus , don’t worry guys I got us.","covid"
"See you tonight at 7PM Pacific on my @caffeine  channel for a free acoustic concert. Tonight and every Monday during #lockdown !  http://www. caffeine.tv/JCM    #stayathome  #stayhome","covid"
"Only took a crushing  pandemic ....  https:// twitter.com/RobertKlemko/s tatus/1249716012599083010   …","covid"
"The House is currently voting on the creation of a special  coronavirus  crisis subcommittee, H Res 938. 212 Democrats in favor, 182 Republicans against.  pic.twitter.com/NdYxE2xP7n","covid"
"You’re a disgrace to the office & to humanity. #coronavirus  #TrumpLiesAboutCoronavirus  #TrumpLiesPeopleDie","covid"
"On this #NationalDoctorsDay , to every doctor and healthcare professional battling this #COVID   pandemic  -- THANK YOU. You are heroes!","covid"
"Protest shows frustrations are mounting, but expert says  pandemic  is far from over  https:// buffalonews.com/2020/04/20/pro test-shows-frustrations-are-mounting-but-expert-says-pandemic-is-far-from-over/   …","covid"
"JUST LET THIS SINK IN Reported US  coronavirus  deaths:

Feb. 15: 0 deaths
Mar. 15: 65 deaths
Apr. 15: 30,844 deaths and RISING !!!","covid"
"Just In:-
VIDEO: Minister of Health @DrEOEhanire  and Director General @NCDCgov , @Chikwe_I  were at the State House (The Residence) this afternoon to brief President @MBuhari  on Nigeria’s #COVID19  Situation. #Coronavirus  

[Follow @NCDCgov  @DigiCommsNG  @NigeriaGov  
Real or Fake? pic.twitter.com/S18FIgJQID","covid"
"We won’t be back this year on our campuses.  COVID - 19  school closures will not result in a student having to repeat a grade. We are working on final grades/ GPA/ Pass-Fail / make up work options.","covid"
"If you go to Boise State, make sure you know that Friday, ALL classes will be online as a test run in preparation for a school shutdown due to the recent  pandemic . Dm me if you want to read the communication that was sent to faculty. 

*my mom is a professor*","covid"
"If you can survive juco and  coronavirus  at the same time you just built different.","covid"
"My friend of over 20 years @taracopasetic  has been stricken with  COVID   19  which has led to pneumonia. Please help in any way you can, she’s a dear soul. 

 https://www. gofundme.com/f/help-a-frien d-recovering-from-covid19   …","covid"
"I love that people are scared enough of #CoronaVirus  that they’ll wear face masks but won’t let that stop them from sitting at dirty slot machines in a casino for hours at a time. #Vegas","covid"
"Great article in @nytimes  showing categories of workers with highest risk to  Coronavirus . Nurses, dentists, paramedics, & family practitioners are some with highest risk. #selfcare  #physicaldistancing  The Workers Who Face the Greatest  Coronavirus  Risk  https:// nyti.ms/33j5mwB  ","covid"
"Guess who’s not getting #coronavirus  now  pic.twitter.com/OMbJMU2kmI","covid"
"The  coronavirus  outbreak has everyone sending emails about their services (and how my safety is their top priority) and has thus conveniently given me a way to see all the mailing lists I have signed up for over the past 10 years so I can unsubscribe from them.","covid"
"When you have to take pictures yourself due to quarantine  
Check out my only fans  
 https:// onlyfans.com/misslinyeh   

#stayhome  #staycalm  #staysafe  #quarantine  #quarantinelife  #quarantinelifebelike  #asiancutie  #asiandoll  #asianmodel  #fitbabe  #fitgirl  #fitbooty  #fitmotivation  #fit pic.twitter.com/5RpQrgWpvo","covid"
"No one at costco even though plenty of food. Sports store says they sold out of exercise equipment. The in and out drive through is 20 cars long. Sums up my outing today. #pandemic  #utah","covid"
"This sign is in a Wilmington Island neighborhood. I spoke with several people walking by who say it’s an amazing way to show appreciation to those going to work during the  pandemic . I’ll be speaking with the painter herself today. This colorful story will air at 5:30. @WTOC11 pic.twitter.com/XjMtSs4HZr","covid"
"@ VP  , in regard to   COVID - 19 , I just spoke to @CalPERS  that they are Federally mandated to roll our daughter off our medical plan when she turns 26 this October.   Is there anyway that her coverage could be extended as there will be a backlog once facilities open back up??","covid"
"The Great Virus  Pandemic","covid"
"The #coronavirus  is like a f*ck boy. Like, GO AWAY. Leave me alone. Nobody wants to deal with your ass!!!","covid"
"In this time of uncertainty, one thing that we CAN control is ensuring our guns are stored safely at home! 

  Locked
  Unloaded
  Separate from ammo
  Inaccessible to children 

It’s the law in #Delaware .  

Learn more at  http:// endfamilyfire.org   . #EndFamilyFire  #COVID19   pic.twitter.com/Jg1r2Sdbd9","covid"
"Life’s new normal? Signs, markers have been up for weeks here to let shoppers know what to do & where to go. From gas stations to grocery stores - many places now also using plastic shields at sales points #Coronavirus  @NBCPolitics pic.twitter.com/JyfQyLMC9H","covid"
"America’s  CORONAVIRUS  cases will balloon WHENEVER THE HECK we start testing throughout this country! 
#PreparednessFAIL https:// twitter.com/davidfrum/stat us/1234826307944505345   …","covid"
"Coronavirus  legend!! 
What’s This World Coming To?
Toilet paper crisis psychosis
#coronavirustoiletpaperchallenge @Trump Tower New York  https://www. instagram.com/p/B91RJKjlqvp/ ?igshid=1brkbd8khyig5   …","covid"
"Pandemic  
Puppy
Poof
 
Model: Coco by Mimi 
Style: Wash 'n Go 
Wearing: @petco  
Grooming: Rosie barkinglot 
Location: Rockport, Cape Ann
Attitude: Priceless  
***********************
@Back2backPT …  https://www. instagram.com/p/B-ax-WBjCxv/ ?igshid=1o02ghikevx5g   …","covid"
"if you drank that yellow kingsway water, you’re immune to  coronavirus","covid"
"Starts telling the truth to their viewers who are largely over 60 and most in danger. Protect yourselves,  stay home, wash your hands and hold your representatives accountable. Corporate interests can be addressed later if needed #COVIDIOT  #coronavirus  #COVID19","covid"
"Another timeline showing how we’ve been misled on  COVID - 19 . This, on testing . pic.twitter.com/yIaKatPVUN  #TrumpVirus","covid"
"With all of this #isolation  and #QuaratineLife  I think I can finally answer an age old question...

Yes, I do believe I may have ants in my pants...

#Dadjokes  #SaturdayVibes  #coronavirus  #COVID2019","covid"
"“During a videoconference with G20 leaders, I proposed the creation of a Global Humanitarian Emergency Fund 2 face, better equipped w/supplies, the  COVID - 19   coronavirus   pandemic . Faced w/the dilemma of preserving the economy or life, we don’t hesitate: we choose life.” @alferdez","covid"
"What the Early Church Can Teach Us About the  Coronavirus   https://www. thegospelcoalition.org/article/what-e arly-church-teach-coronavirus/   …  love it.","covid"
"Broadway’s Aaron Tveit Thought He Had a Cold — It Turned Out to be  Coronavirus   https:// bit.ly/39Hgoxq    via @variety","covid"
"Trump attacks Biden and media as markets tank,  coronavirus  spreads!Everytime DJT opens his mouth the markets take a dive? https://www. cnbc.com/2020/03/09/tru mp-attacks-biden-and-media-as-markets-tank-coronavirus-spreads.html   …","covid"
"MT: Medical Mask Emergency Fund  https://www. gofundme.com/f/medical-mask -emergency-fund?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet   …  #covid19  #PPE","covid"
"Cherry blossoms in Central Park are no match for a  pandemic !  pic.twitter.com/J3tXtaLW4F","covid"
"Latest county breakout#of  COVID19  cases across PA    pic.twitter.com/P1uxcopFwh","covid"
"Total #hoax .  Coronavirus  is not even as deadly as many strains of flu. So wah, wah, liberals! Jump up and scream every time someone gets it. A lot of people get viruses. You're lazy. You'll get tired soon & go back to picking your noses. 
@realDonaldTrump 
#Trump2020Landslide","covid"
"@ HillaryClinton  I just want to go home to be with my parents in this time. #mom  #dad  #COVID19   . Till then I hope some #Chardonnay  and #Campari  will help. pic.twitter.com/RUi5aB5aFN","covid"
"The pope got  coronavirus ?!?  https:// twitter.com/Pornosawa/stat us/1233048869614891008   …","covid"
"Lots of good recent information on the cannabis scene in the US in the  Covid   pandemic  in this @outlaw_report https:// twitter.com/outlaw_report/ status/1249415907794980865   …","covid"
"@ CNN  .@realDonaldTrump  @POTUS  
HEY CNN YOUR FAILURE TO AIR THE  CORONAVIRUS  UPDATE THAT POTUS HAS SAYS U DO NOT CARE ABOUT AMERICANS OR OUR COUNTRY. WE THE PEOPLE ARE GETTING TIRED OF U AND YOUR RATINGS ARE GOING DOWN HOPEFULLY THEY WILL CRASH TO THE BOTTOM MORE QUICKLY NOW.","covid"
"He won’t because...he’s @RandPaul ! #coronavirus  #pandemic   https:// twitter.com/donmoyn/status /1241786318696386560   …","covid"
"You know there is now a  pandemic  of ridiculous bans on Americans and our way of life & of our judgement in protecting ourselves. Sure there are pockets of jerks but the time has come to STOP TREADING ON OUR PERSONAL AND constitutional rights.  Throwing baby out with bath water!","covid"
"We took 2Ls today... 1 we opened the beaches in a  pandemic  2 Governor can’t put on a simple mask.... in 2020  pic.twitter.com/0rhNJtxHUi","covid"
"Biden keeling over from #COVID19  is Bernie’s only remaining hope.","covid"
"Wednesday Night Service 
April  1, 2020

What a hope we have!!
#NewDestinyMinistryCenter  
#Kingsport  
#COVID19  
#FridayThoughts  

For the full message click the link below;
 https:// m.facebook.com/story.php?stor y_fbid=10220299172582273&id=1617586602   … pic.twitter.com/jphYr6J9We","covid"
"Coronavirus  stealing James Harden’s moves, smh  https:// twitter.com/thehill/status /1249026694930972672   …","covid"
"This is a story about my cousin and her awesome husband, Adam. Risking exposure is far from the only sacrifice first responders are making. Do your part. #StayHome  #FlattenTheCurve  #COVID19  #BetterTogether https:// twitter.com/KCTV5/status/1 248044214727970816   …","covid"
"We have never seen this before  0% APR for 84 months & NO payments for 6 months on select new Ford models  Visit the link below   to learn more.

 https://www. labrumford.com/new-inventory/ index.htm   … 

#heber  #ford  #truck  #dealership  #suv  #car  #coronavirus  #covid19  #wasatch  #builtfordtough pic.twitter.com/blAlprWMyU","covid"
"@ NC_Governor : please order a statewide  lockdown  for NC as soon as possible. As a family medicine resident in the state, I’m scared for my patients and I’m scared about the continued economic impact of #COVID19  if we don’t move quickly to contain the virus. Please act now!","covid"
"And now fat fuck is rambling about whistle blowers and impeachment. FOCUS!!! Virus.  Pandemic . Unemployment. NOT WHO IS KISSING YOUR FAT ORANGE ASS. #CoronaVirusUpdate  #TrumpIsTheWORSTPresidentEVER  #TrumpIsAnIdiot  #TrumpMadness pic.twitter.com/xRebcysuET","covid"
"Ostrich, sweet potato, wilted chard, zucchini and portobellos. It's what's for self-isolation dinner. #COVID19  #SelfIsolation  #yyc  #foodie pic.twitter.com/crNMwhdZRy","covid"
"Sing it Paul Simon ""Good bye Rosie, the Queen of Corona.."" #COVID19  #music https:// youtu.be/wqtX4qZBdRs    – at  Faculty House - Columbia University","covid"
"Wow  
400 thousand people 
#lockdown  #china","covid"
"You can't fix stupid!!
Ex-Wisconsin sheriff goes off in expletive-laden rant about  coronavirus  as an ‘orchestrated attempt to destroy capitalism’  https://www. rawstory.com/2020/03/ex-wis consin-sheriff-goes-off-in-expletive-laden-rant-about-coronavirus-as-an-orchestrated-attempt-to-destroy-capitalism/#.Xm-BTaVG1Ak.twitter   …","covid"
"I am pretty sure it is Russian propaganda, prior to  coronavirus  they were spreading fake news that 5G causes cancer. Yes, the same 5G that cannot penetrate drywall or leaves. ","covid"
"# RiseAndGrind  .... Another day of WFH in #QuarantineLife  … Let’s make the best of it and do what we can....","covid"
"Florida Doctor Loses Custody of Child Due to  COVID - 19   Pandemic   https:// heavy.com/news/2020/04/d r-theresa-greene/   …","covid"
"More details from Milan, where surgeons are helping internists care for critically ill patients with #covid19  infections.  https:// twitter.com/EvaristoCroce/ status/1237258649824890880   …","covid"
"People, #adultingsucks . When cleaning & ""family time"" gets in the way of writing: #lovethesepeoplebutgivemeabreak  #QuarantineLife  #QuarantineAndChill  #WritingCommunity pic.twitter.com/FsyRN8P9Md","covid"
"I’m curious if this is their way of saying he was moved to a more protected facility for reasons other than  Covid - 19","covid"
"Getting 8 hours of sleep a night , not drinking in excess so never hungover, and now a morning person up at 7 with the birds. Turns out a global  pandemic  can do wonders for a persons health. Go figure. #COVID19BC","covid"
"Because this the third  Pandemic  I’ve lived through. Someone up there pump faking at this point.  https:// twitter.com/DONNIE2FYE/sta tus/1239284655767117824   …","covid"
"Belarus is still in denial about #COVID19  Meanwhile, internal medical chats prove that there are approximately 1,000 cases of #pneumonia  in Vitebsk. https:// twitter.com/kryscina_by/st atus/1244723345263919107   …","covid"
"I ask my self - who is getting super rich from this outbreak #GettingRich  #COVIDー19  #COVID19  #CoronaVirusUpdates  #coronavirus","covid"
"""Fears of a global  coronavirus   pandemic  as cases of reported infections surge""   https:// twitter.com/i/events/12312 85092485451776   …","covid"
"CNN: 'SNL' mocks Fox News' coverage of the  coronavirus  with the help of  #ElizabethWarren   #SNL#foxnews #
 https://www. cnn.com/2020/03/08/med ia/snl-fox-news-coronavirus/index.html   … 

via @GoogleNews","covid"
"a  pandemic  is the perfect time to move in with ur bf for the first time","covid"
"Dressed NOT to Kill   #covid19  #facemask  #coronavirus @Riverside Park, Fort Lauderdale  https://www. instagram.com/p/B_gUaDrg4w9/ ?igshid=1k3k0jv4v0n21   …","covid"
"A sign of the times, with #LadyLiberty  watching.  #COVID19   https:// twitter.com/dkrauthammer/s tatus/1244706813234294785   …","covid"
"This  Covid - 19  outbreak has taught me that most of y’all don’t believe in science ... which is concerning lol","covid"
"Day 2 of Quarantine = Tay getting that buynothingproject shade up on our #LoveNest  balcony!!!!!   #TayBeingTay  #BuyNothing  #DoWork  #StayHome  #FlattenTheCurve  #BeWell  #Shoop !!!!!@San…  https://www. instagram.com/p/B92bElGHzu0p 5grOwgqJwUUgeLXf8aZWfnm81w0/?igshid=q605oyvln4ym   …","covid"
"The funniest part of @PennyworthEpix  was when @Palomafaith  is playing #HappyFamilies  with the queen. #QuarantineLife  – at  Arizona Desert","covid"
"Thread.  #coronavirus  #ASUCatholic https:// twitter.com/frajds/status/ 1233425426804019201   …","covid"
"Who wants a copy of Crawl on Steam? Play with your friends while you #FlattenTheCurve   pic.twitter.com/d7ZVXtZNuh","covid"
"Hey Chip! Hope you & yours are managing at home through the planet-wide  pandemic . A couple questions: what things are you drawn to that normally you don’t have time for but do now & what kind of intuitions are you receiving about anything since  COVID - 19  smacked our faces?","covid"
"What it looks like when everyone else calls it #Covid _ 19  or the #coronavirus  and you'd rather be racist and political and tie it to an ethnicity.

Heck, the name of the task force calls it #coronavirus !

So much for working together.    https:// twitter.com/atrupar/status /1240315716177481728   …","covid"
"Government’s Innovation Surge Shouldn’t End with the  Pandemic   https://www. governing.com/next/Governmen ts-Innovation-Surge-Shouldnt-End-with-the-Pandemic.html   …","covid"
"JIT/ToyotaProductionSystem optimization has been around for >50 years now so it’s been thru several mini- and midi-disruptions.

#COVID19  appears more severe but I don’t see that as due to supply-chain brittleness. If anything, the opposite—alternate sources are standing by.","covid"
"@ andrewrsorkin  The shareholders did not create the  pandemic , so they deserve to be bailed out this time. Don't become victim to the fallacy in the middle. You are just picking winners and losers if you wipeout shareholders this time.","covid"
"What a fantastic idea!
#ceg3  #COVID19  #COVID19AB  #CoronaVirusChallenge pic.twitter.com/NGnwcSoFMI","covid"
"Can’t make it to the market? Bag-Half-Full is a free grocery delivery service founded and operated by UofA med students and open to anyone not comfortable or able to go outside for groceries during this  pandemic . 
Check the details here: https:// osfm.ca/news-events/ba g-half-full   … pic.twitter.com/5ldtMpQZmP","covid"
"Coronavirus ... You said it was a Democratic Hoax.","covid"
"Coronavirus  updates: TTC worker tests positive for  COVID - 19   http:// dlvr.it/RSBHp8   pic.twitter.com/NKTtL7Q8HI","covid"
"i bet you can’t even name 3 songs by  coronavirus  you poser","covid"
"(I COMMAND   coronavirus  "" REVERSE ALL ANTI GOD KING ISIS PEOPLE & non-believers OF LUCIEN LAZA, RESOLVE ALL COMMANDS TO LAZA VENGEANCE INDEFINITELLY.)  pic.twitter.com/jm2waWDPqj","covid"
"Listen on  lockdown ! Tell Alexa to ""enable the Z96 skill""... or tell Google assistant to ""play Z96""!@Fort Walton Beach, Florida  https://www. instagram.com/p/B-vNGoNJYPb/ ?igshid=ptcioizi6pwk   …","covid"
"It’s not lost on me how closely these teachings constantly mirror what is presently happening in the  . 

“‘....I experienced all your desolation in order to be ever close to you’”.

#PalmSunday  #coronavirus  ...it’s also my #birthday    #PrayTogether https:// twitter.com/Pontifex/statu s/1246769554887299073   …","covid"
"I’m a flight attendant. Not a  coronavirus  expert.","covid"
"US deaths due to Swine Flu in 1year 12,469
US deaths due to  Covid19  was 1 5weeks ago today the death is already 8452

Why do people keep comparing the two? 

They are not even remotely…  https://www. instagram.com/p/B-lpMsBAvkxS YYJEsnAmWfP9Cr-9-Mv9cXmH1Y0/?igshid=1tmdt3yiktbu2   …","covid"
"Not good not good at all. #coronavirus   https:// twitter.com/thehill/status /1237842262932873223   …","covid"
"Episode 13 - Coaching in the  Coronavirus   Pandemic  @Coach_DUp https:// podcasts.apple.com/us/podcast/coa chd-up/id1467075661#episodeGuid=41da3db0-61fb-477f-907a-4e6ff77cd4fe   …","covid"
"A Bill Gates-funded project will deliver an at-home  coronavirus  test in the coming weeks  https:// twitchy.com/gregp-3534/202 0/03/08/a-bill-gates-funded-project-will-deliver-an-at-home-coronavirus-test-in-the-coming-weeks/   …","covid"
"Ilhan Omar's nasty response to Ivanka Trump's tweet about  coronavirus  and her kids is out of line With no respect at all intended @IlhanMN  why don’t you just STFU!! We Americans are getting sick and tired of your racist comments!!!        https://www. bizpacreview.com/2020/03/18/ilh an-omar-nasty-response-to-ivanka-trumps-tweet-about-coronavirus-and-her-kids-is-out-of-line-898612   …   via @BIZPACReview","covid"
"GA is finally testing people now  the number of people with  coronavirus  keeps jumping","covid"
"I have had enough of Trump.  My circle of influence isn’t that large but I will do absolutely everything to make sure he is not re-elected. Thanks to  COVID - 19 , looks like I will have some extra time.","covid"
"@ SteveNoviello  @Danettesoasis  needs #COVID19  info where can we get @txuenergy  assistance so we are not in the dark? #rentalassistance  so we are not #evictedCOVID19  @ATT  #cellphone  #wifi  @Danettesoasis  needs #COVID19  info for citizens @VisitFortWorth  @CityofFortWorth","covid"
"Nobody:

#Government : ""Where Yo #Mask  At?"" This is what #drugdealers  gotta do now during the #Quarantine    #corona  #coronavirus  #covid19  #stayhome pic.twitter.com/KzC99ONKuz","covid"
"Sir, there’s a  pandemic  going on.  https:// twitter.com/realDonaldTrum p/status/1244309931874017280   …","covid"
"The way that news outlets report potential or new cases of the  coronavirus  is absolutely wild and then everyone is surprised when the majority of people are terrified and overreacting","covid"
"the boomers and gen x-ers spouting out conspiracy theories- about Bill Gates and  COVID - 19  and China and the Deep State and and and- are the same people that grew up breathing in leaded gasoline  pic.twitter.com/WEN2OADeH1","covid"
"Has there been any local reporting on how  coronavirus  fears have impacted Chinese (or Asian) restaurants in the Triangle area? I have been curious, but haven’t read anything specific to the region.","covid"
"CHUMP is a total and complete idiot for using the  covid - 19   briefing and has Fox News propaganda instead, to promote his cartoonish idiocracy. It is hilarious!   pic.twitter.com/sPL8oLrMzD","covid"
"YOU CANNOT, I repeat YOU CANNOT get  coronavirus  from your pets. People are dumping their animals at shelters out of ignorance and fear-PLEASE PLEASE post this on your page. Don’t share it from my page, that limits the number of people that will see it. Please re-post","covid"
"Work. Make lunch. Clean up after lunch. Lunch break over. Time to get back to work! Trying to keep to a routine. Going a little stir crazy, so we’re taking a family walk this afternoon. Blue skies up here in #Vermont ! #workingfromhome  #coronavirus  #familytime  #SocialDistancing   pic.twitter.com/ztqhnah3xF","covid"
"who gets engaged during a  pandemic ?? what are you trying to prove","covid"
"The #coronavirus  came into the USA from CITIZENS who traveled overseas either on business or vacation. NOT from recent immigration @realDonaldTrump  “you ignorant slut” to paraphrase Dan Ackroyd @BillMurray https:// twitter.com/carlquintanill a/status/1237366250914840577   …","covid"
"Can’t wait to hear this conversation with @StephenCurry30  and #DrFauci   #SCASKSFAUCI  #COVID19  @CherylABC7 https:// twitter.com/StephenCurry30 /status/1242865808281227268   …","covid"
"Global News:  Coronavirus : Canada to ban sick travellers from domestic flights, intercity trains.
 https:// globalnews.ca/news/6745733/t rudeau-coronavirus-update-march-28/   … 

via @GoogleNews","covid"
"Every night at the 8p shift change we  all go out on our balconies and cheer for the brave healthcare workers and first responders at work in our city to keep us all safe, fed, and healthy!   #riseup  #coronavirus  #StayAtHome https:// twitter.com/K_JeanPierre/s tatus/1244983310230716419   …","covid"
"My verse. “Behold I give unto you Power to tread on serpents and scorpions (and  COVID - 19 ), and over all the power of the enemy; And nothing by any means shall harm you.“ Luke 10: 19","covid"
"What kind of government holds an election during a  pandemic , that is literally a comic book villain plan","covid"
"Barstow Community College physically closes, offering all services, operations, and instruction remotely. #bcc  #bccares  #barstowca  #onlineeducation  #Covid _ 19  @CCCAASports  @CalCommColleges pic.twitter.com/riETgjbe16","covid"
"The past 5 days have been 37 years long....
#COVID19  #kidsathome  #nursemom  #travelagent  #sotired  #stressed  #isitoveryet pic.twitter.com/psvYn0FaKn","covid"
"Current Situation.
.
..
I know you may be getting a bit restless, but the benefits of social distancing and self-#quarantine  during times of #pandemic  are real. 
..
Try your best to stay positive and look for the…  https://www. instagram.com/p/B-HlYgHJpRe/ ?igshid=1iirrdu4k4t2g   …","covid"
"I am yelling at the tv as Trump  rambles on about  why are  health care providers throwing masks away after one use
 
#TrumpIsAnIdiot  #Covid _ 19","covid"
"300,000 Africans to die from  Covid - 19  in the “Best case Scenario” says the UN. 

Terrible b","covid"
"So the story is that cats in zoos are getting tested #COVID19   https:// twitter.com/BBCNews/status /1246971381180497920   …","covid"
".@realDonaldTrump  shut down the country. Stop caring about yourself and the election. You don’t have control and you don’t know what you’re doing. For once, care more about this country than yourself. #COVID19","covid"
"Thoughts? San Francisco :: Report: Tesla to cut Fremont factory workforce from 10,000 to 2,500 amid  coronavirus  order  http:// dlvr.it/RSBBMP  ","covid"
"At today’s budget hearing Dr. Pan states “Praise is great but help is better.”He is our best advocate for public health asking administration what their plans are for hiring  & funding contact tracing staff in local health departments. @johnmyers  #Covid19  @SRodd_CPR  @DrPanMD","covid"
"Okay yeah. Watching Moon with Sam Rockwell in the middle of a  pandemic   wasn’t smart.

But I’m 30 mins now  pic.twitter.com/tmxIKL0FUO","covid"
"Yes, no money for Meghan & Harry, they have a heck of a lot more than I do.  Money for  covid   19  research & help American citizens.","covid"
"@ RepHankJohnson  USA credit scores are being RUINED; because of  Covid - 19 . USA needs to restructure bankruptcy laws to help Americans ease their debt burdens & rebuild credit to make a fresh start like TRUMP did in business. USA has horrible bankruptcy laws.","covid"
"Hey everyone the Nasty Boys & Nasty. I. AM. Masks have just come out for only $10 and a portion of the proceedings goes to the  Covid  -  19  relief fund Stay Safe/Nasty !!!
Thank You Everyone 
 http:// BREAKNECKGEAR.COM   pic.twitter.com/JA0OyOCDwh","covid"
"   Ride along as this Vespa drives through an empty #Rome  during the  coronavirus   lockdown  #Italy  #ItalyCoronavirus  #Italia  #CoronaOutbreak  #coronavirus  #CoronaVirusUpdate pic.twitter.com/lk23G5nY3C","covid"
